Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14551.0,46,5,691.86,3,3,2,332,Loyal Customers
14552.0,15,2,343.71,4,2,2,422,Potential Loyalists
14553.0,46,4,959.3299999999999,3,3,3,333,Loyal Customers
14555.0,16,4,1991.49,4,3,4,434,Loyal Customers
14556.0,231,3,815.69,1,3,3,133,At Risk
14558.0,289,3,655.5,1,3,2,132,At Risk
14559.0,25,1,75.6,3,1,1,311,Potential Loyalists
14560.0,14,22,3876.2599999999998,4,4,4,444,Champions
14562.0,25,8,1631.38,3,4,3,343,Loyal Customers
14563.0,144,2,640.54,1,2,2,122,At Risk
14564.0,69,2,2605.62,2,2,4,224,At Risk
14565.0,108,1,760.1,2,1,3,213,At Risk
14566.0,52,3,2660.0,3,3,4,334,Loyal Customers
14568.0,70,1,919.7,2,1,3,213,At Risk
14569.0,87,3,369.94,2,3,2,232,At Risk
14570.0,78,1,395.69,2,1,2,212,At Risk
14571.0,60,1,160.0,2,1,1,211,At Risk
14572.0,52,4,2722.34,3,3,4,334,Loyal Customers
14573.0,7,5,925.3,4,3,3,433,Loyal Customers
14574.0,367,1,143.70000000000002,1,1,1,111,At Risk
14575.0,123,1,420.22,2,1,2,212,At Risk
14576.0,7,1,35.400000000000006,4,1,1,411,Potential Loyalists
14577.0,29,3,504.44,3,3,2,332,Loyal Customers
14579.0,67,1,105.56,2,1,1,211,At Risk
14580.0,153,1,14.85,1,1,1,111,At Risk
14581.0,179,1,271.05,1,1,1,111,At Risk
14583.0,18,3,673.33,3,3,2,332,Loyal Customers
14584.0,56,4,705.1,2,3,3,233,At Risk
14585.0,17,4,986.22,4,3,3,433,Loyal Customers
14588.0,213,1,135.39,1,1,1,111,At Risk
14589.0,6,1,39.75,4,1,1,411,Potential Loyalists
14590.0,59,20,2993.37,2,4,4,244,At Risk
14593.0,32,9,3048.38,3,4,4,344,Loyal Customers
14594.0,8,1,255.0,4,1,1,411,Potential Loyalists
14595.0,88,2,423.85,2,2,2,222,At Risk
14596.0,261,1,222.22,1,1,1,111,At Risk
14597.0,14,4,1318.39,4,3,3,433,Loyal Customers
14598.0,204,1,162.07,1,1,1,111,At Risk
14599.0,25,2,457.89,3,2,2,322,Potential Loyalists
14600.0,28,1,471.84,3,1,2,312,Potential Loyalists
14602.0,291,1,205.35999999999999,1,1,1,111,At Risk
14604.0,268,1,143.85999999999999,1,1,1,111,At Risk
14605.0,9,4,921.5600000000001,4,3,3,433,Loyal Customers
14606.0,1,102,18482.1,4,4,4,444,Champions
14607.0,102,8,7553.63,2,4,4,244,At Risk
14608.0,14,7,1567.79,4,4,3,443,Loyal Customers
14609.0,25,6,884.64,3,4,3,343,Loyal Customers
14610.0,30,2,24.35,3,2,1,321,Potential Loyalists
14611.0,78,2,604.33,2,2,2,222,At Risk
14612.0,50,1,877.7,3,1,3,313,Potential Loyalists
14613.0,315,1,76.32000000000001,1,1,1,111,At Risk
14614.0,21,1,295.13,3,1,1,311,Potential Loyalists
14615.0,29,5,951.76,3,3,3,333,Loyal Customers
14616.0,20,2,121.7,3,2,1,321,Potential Loyalists
14617.0,37,2,190.47,3,2,1,321,Potential Loyalists
14618.0,11,4,788.88,4,3,3,433,Loyal Customers
14619.0,176,1,896.8,1,1,3,113,At Risk
14621.0,146,4,1212.21,1,3,3,133,At Risk
14623.0,15,5,1130.28,4,3,3,433,Loyal Customers
14624.0,50,4,588.22,3,3,2,332,Loyal Customers
14625.0,9,9,3598.25,4,4,4,444,Champions
14626.0,30,7,2619.65,3,4,4,344,Loyal Customers
14627.0,14,1,462.75,4,1,2,412,Potential Loyalists
14628.0,77,3,1326.04,2,3,3,233,At Risk
14630.0,119,1,338.65,2,1,2,212,At Risk
14631.0,21,3,1018.71,3,3,3,333,Loyal Customers
14634.0,72,4,2124.46,2,3,4,234,At Risk
14635.0,88,1,215.22,2,1,1,211,At Risk
14637.0,312,1,106.68,1,1,1,111,At Risk
14639.0,43,3,1994.47,3,3,4,334,Loyal Customers
14640.0,44,4,1541.98,3,3,3,333,Loyal Customers
14643.0,252,3,986.08,1,3,3,133,At Risk
14644.0,49,5,1416.96,3,3,3,333,Loyal Customers
14645.0,269,1,279.8,1,1,1,111,At Risk
14646.0,9,78,248396.5,4,4,4,444,Champions
14647.0,158,1,270.0,1,1,1,111,At Risk
14648.0,51,15,4466.65,3,4,4,344,Loyal Customers
14649.0,17,5,2248.6,4,3,4,434,Loyal Customers
14650.0,223,1,62.5,1,1,1,111,At Risk
14651.0,29,7,1371.77,3,4,3,343,Loyal Customers
14653.0,148,5,1666.41,1,3,3,133,At Risk
14654.0,373,1,246.86,1,1,1,111,At Risk
14655.0,23,3,1946.28,3,3,4,334,Loyal Customers
14656.0,50,3,498.95,3,3,2,332,Loyal Customers
14657.0,64,2,601.97,2,2,2,222,At Risk
14662.0,62,3,635.06,2,3,2,232,At Risk
14663.0,65,2,490.6,2,2,2,222,At Risk
14665.0,62,2,913.95,2,2,3,223,At Risk
14667.0,0,31,12418.01,4,4,4,444,Champions
14668.0,80,1,111.63,2,1,1,211,At Risk
14669.0,268,4,1957.54,1,3,4,134,At Risk
14670.0,367,1,190.47,1,1,1,111,At Risk
14671.0,184,2,1127.45,1,2,3,123,At Risk
14672.0,150,2,347.59,1,2,2,122,At Risk
14673.0,2,3,1674.41,4,3,3,433,Loyal Customers
14674.0,144,1,173.66,1,1,1,111,At Risk
14675.0,23,1,419.21999999999997,3,1,2,312,Potential Loyalists
14676.0,29,6,5808.55,3,4,4,344,Loyal Customers
14677.0,227,1,184.91,1,1,1,111,At Risk
14678.0,214,1,403.39,1,1,2,112,At Risk
14679.0,16,3,1289.44,4,3,3,433,Loyal Customers
14680.0,6,43,28615.27,4,4,4,444,Champions
14681.0,22,3,376.20000000000005,3,3,2,332,Loyal Customers
14682.0,63,4,1462.81,2,3,3,233,At Risk
14683.0,223,1,146.56,1,1,1,111,At Risk
14684.0,25,1,228.52,3,1,1,311,Potential Loyalists
14685.0,211,8,4536.64,1,4,4,144,At Risk
14686.0,49,5,852.53,3,3,3,333,Loyal Customers
14687.0,35,2,773.6800000000001,3,2,3,323,Potential Loyalists
14688.0,8,8,2056.3,4,4,4,444,Champions
14690.0,27,2,422.63,3,2,2,322,Potential Loyalists
14692.0,15,8,1123.59,4,4,3,443,Loyal Customers
14693.0,60,6,992.46,2,4,3,243,At Risk
14694.0,252,1,244.31,1,1,1,111,At Risk
14695.0,154,3,1534.22,1,3,3,133,At Risk
14696.0,8,2,688.95,4,2,2,422,Potential Loyalists
14699.0,70,3,593.47,2,3,2,232,At Risk
14700.0,50,2,880.96,3,2,3,323,Potential Loyalists
14701.0,77,6,1961.02,2,4,4,244,At Risk
14702.0,0,13,3427.44,4,4,4,444,Champions
14704.0,59,2,258.96,2,2,1,221,At Risk
14706.0,253,1,367.54,1,1,2,112,At Risk
14707.0,70,2,139.2,2,2,1,221,At Risk
14708.0,3,3,1085.91,4,3,3,433,Loyal Customers
14709.0,14,12,3965.29,4,4,4,444,Champions
14710.0,14,9,1300.31,4,4,3,443,Loyal Customers
14712.0,53,1,411.0,2,1,2,212,At Risk
14713.0,0,11,2752.51,4,4,4,444,Champions
14714.0,42,3,746.05,3,3,3,333,Loyal Customers
14715.0,77,4,958.0699999999999,2,3,3,233,At Risk
14716.0,79,1,235.77,2,1,1,211,At Risk
14717.0,368,1,81.3,1,1,1,111,At Risk
14718.0,45,1,226.42,3,1,1,311,Potential Loyalists
14721.0,14,1,109.07,4,1,1,411,Potential Loyalists
14722.0,112,2,309.1,2,2,2,222,At Risk
14723.0,6,7,927.89,4,4,3,443,Loyal Customers
14724.0,225,1,341.9,1,1,2,112,At Risk
14725.0,29,3,597.16,3,3,2,332,Loyal Customers
14726.0,289,1,116.5,1,1,1,111,At Risk
14727.0,181,2,195.15,1,2,1,121,At Risk
14728.0,48,1,190.58,3,1,1,311,Potential Loyalists
14729.0,8,3,586.24,4,3,2,432,Loyal Customers
14732.0,27,11,2814.58,3,4,4,344,Loyal Customers
14733.0,2,4,6579.26,4,3,4,434,Loyal Customers
14734.0,60,4,1056.42,2,3,3,233,At Risk
14735.0,23,24,6174.47,3,4,4,344,Loyal Customers
14736.0,120,2,374.05,2,2,2,222,At Risk
14737.0,35,1,2389.62,3,1,4,314,Potential Loyalists
14738.0,195,2,507.45,1,2,2,122,At Risk
14739.0,2,19,8385.22,4,4,4,444,Champions
14740.0,44,8,2712.85,3,4,4,344,Loyal Customers
14741.0,7,2,497.25,4,2,2,422,Potential Loyalists
14742.0,70,1,579.85,2,1,2,212,At Risk
14743.0,227,1,50.480000000000004,1,1,1,111,At Risk
14744.0,1,8,2785.1,4,4,4,444,Champions
14745.0,136,7,1331.15,1,4,3,143,At Risk
14746.0,41,4,593.5,3,3,2,332,Loyal Customers
14748.0,3,7,1736.57,4,4,4,444,Champions
14749.0,114,1,310.15,2,1,2,212,At Risk
14750.0,371,1,112.03,1,1,1,111,At Risk
14751.0,319,2,126.45,1,2,1,121,At Risk
14753.0,95,1,306.36,2,1,1,211,At Risk
14754.0,60,4,909.88,2,3,3,233,At Risk
14755.0,16,14,4962.27,4,4,4,444,Champions
14756.0,17,2,1914.8,4,2,4,424,Potential Loyalists
14758.0,31,3,1380.91,3,3,3,333,Loyal Customers
14761.0,79,1,192.02,2,1,1,211,At Risk
14762.0,261,1,117.05,1,1,1,111,At Risk
14766.0,1,6,4082.76,4,4,4,444,Champions
14767.0,109,1,382.81,2,1,2,212,At Risk
14769.0,25,9,5097.13,3,4,4,344,Loyal Customers
14770.0,102,6,2761.2200000000003,2,4,4,244,At Risk
14771.0,256,2,594.62,1,2,2,122,At Risk
14773.0,227,1,140.55,1,1,1,111,At Risk
14774.0,163,1,241.45000000000002,1,1,1,111,At Risk
14775.0,7,1,406.56,4,1,2,412,Potential Loyalists
14776.0,22,4,1170.0,3,3,3,333,Loyal Customers
14777.0,38,1,307.56,3,1,2,312,Potential Loyalists
14783.0,294,1,307.3,1,1,2,112,At Risk
14784.0,24,1,159.94,3,1,1,311,Potential Loyalists
14786.0,185,1,90.96,1,1,1,111,At Risk
14787.0,106,1,110.65,2,1,1,211,At Risk
14788.0,231,1,476.88,1,1,2,112,At Risk
14790.0,9,6,1781.56,4,4,4,444,Champions
14791.0,241,1,303.63,1,1,1,111,At Risk
14793.0,170,1,396.91,1,1,2,112,At Risk
14794.0,37,3,633.99,3,3,2,332,Loyal Customers
14796.0,1,11,2865.05,4,4,4,444,Champions
14797.0,142,1,300.31,1,1,1,111,At Risk
14798.0,16,5,550.5699999999999,4,4,2,442,Loyal Customers
14799.0,372,1,180.45000000000002,1,1,1,111,At Risk
14800.0,4,6,3415.38,4,4,4,444,Champions
14802.0,73,2,1502.98,2,2,3,223,At Risk
14805.0,39,3,536.15,3,3,2,332,Loyal Customers
14806.0,74,1,110.04,2,1,1,211,At Risk
14807.0,25,2,504.14,3,2,2,322,Potential Loyalists
14809.0,256,2,686.76,1,2,2,122,At Risk
14810.0,4,3,446.59,4,3,2,432,Loyal Customers
14811.0,22,1,170.5,3,1,1,311,Potential Loyalists
14812.0,233,1,178.85,1,1,1,111,At Risk
14813.0,4,4,888.91,4,3,3,433,Loyal Customers
14814.0,216,1,154.21,1,1,1,111,At Risk
14817.0,30,5,2849.52,3,4,4,344,Loyal Customers
14818.0,93,3,495.76,2,3,2,232,At Risk
14819.0,129,2,184.34,2,2,1,221,At Risk
14820.0,15,5,767.47,4,4,3,443,Loyal Customers
14821.0,1,7,1230.15,4,4,3,443,Loyal Customers
14822.0,120,1,157.7,2,1,1,211,At Risk
14824.0,14,6,2895.2000000000003,4,4,4,444,Champions
14825.0,3,13,2698.17,4,4,4,444,Champions
14826.0,216,2,385.2,1,2,2,122,At Risk
14828.0,23,10,7699.7,3,4,4,344,Loyal Customers
14829.0,7,4,995.29,4,3,3,433,Loyal Customers
14831.0,315,3,1676.57,1,3,3,133,At Risk
14832.0,265,1,322.69,1,1,2,112,At Risk
14833.0,133,1,94.8,2,1,1,211,At Risk
14834.0,42,1,485.86,3,1,2,312,Potential Loyalists
14835.0,163,2,297.0,1,2,1,121,At Risk
14837.0,77,5,1810.82,2,4,4,244,At Risk
14838.0,58,2,769.9200000000001,2,2,3,223,At Risk
14839.0,53,3,915.28,2,3,3,233,At Risk
14840.0,174,1,299.86,1,1,1,111,At Risk
14841.0,9,8,3867.2400000000002,4,4,4,444,Champions
14843.0,71,1,211.8,2,1,1,211,At Risk
14844.0,65,6,3512.62,2,4,4,244,At Risk
14845.0,234,1,150.0,1,1,1,111,At Risk
14846.0,62,1,437.4,2,1,2,212,At Risk
14847.0,42,2,1039.55,3,2,3,323,Potential Loyalists
14848.0,39,1,310.56,3,1,2,312,Potential Loyalists
14849.0,8,21,7832.91,4,4,4,444,Champions
14850.0,52,6,1445.21,3,4,3,343,Loyal Customers
14851.0,265,1,318.06,1,1,2,112,At Risk
14852.0,59,12,3295.7400000000002,2,4,4,244,At Risk
14853.0,58,3,901.0699999999999,2,3,3,233,At Risk
14854.0,25,4,1563.03,3,3,3,333,Loyal Customers
14855.0,109,5,5874.65,2,4,4,244,At Risk
14857.0,77,5,2478.731,2,4,4,244,At Risk
14858.0,140,1,180.75,1,1,1,111,At Risk
14859.0,189,1,351.9,1,1,2,112,At Risk
14861.0,15,9,1254.94,4,4,3,443,Loyal Customers
14865.0,7,3,77.52,4,3,1,431,Loyal Customers
14866.0,1,8,6460.32,4,4,4,444,Champions
14867.0,30,13,2241.78,3,4,4,344,Loyal Customers
14868.0,15,4,1230.42,4,3,3,433,Loyal Customers
14869.0,23,4,2056.69,3,3,4,334,Loyal Customers
14870.0,48,5,1511.7,3,4,3,343,Loyal Customers
14871.0,128,5,726.89,2,4,3,243,At Risk
14872.0,118,3,816.6,2,3,3,233,At Risk
14873.0,268,1,334.45,1,1,2,112,At Risk
14874.0,170,1,116.18,1,1,1,111,At Risk
14875.0,76,1,1397.08,2,1,3,213,At Risk
14876.0,156,2,256.7,1,2,1,121,At Risk
14877.0,53,2,425.85,2,2,2,222,At Risk
14878.0,11,16,2600.41,4,4,4,444,Champions
14879.0,319,1,185.06,1,1,1,111,At Risk
14882.0,25,12,2956.95,3,4,4,344,Loyal Customers
14884.0,304,1,120.6,1,1,1,111,At Risk
14885.0,62,2,832.8,2,2,3,223,At Risk
14890.0,253,2,691.6,1,2,2,122,At Risk
14891.0,51,2,552.35,3,2,2,322,Potential Loyalists
14892.0,325,1,202.35000000000002,1,1,1,111,At Risk
14893.0,252,1,571.76,1,1,2,112,At Risk
14894.0,78,2,837.0600000000001,2,2,3,223,At Risk
14895.0,18,18,13980.83,3,4,4,344,Loyal Customers
14896.0,0,7,1614.45,4,4,3,443,Loyal Customers
14897.0,44,4,1774.16,3,3,4,334,Loyal Customers
14898.0,6,9,2195.14,4,4,4,444,Champions
14899.0,30,1,1331.38,3,1,3,313,Potential Loyalists
14900.0,157,1,13.919999999999998,1,1,1,111,At Risk
14901.0,1,5,860.11,4,4,3,443,Loyal Customers
14902.0,30,2,702.96,3,2,3,323,Potential Loyalists
14904.0,43,2,605.05,3,2,2,322,Potential Loyalists
14905.0,9,6,1355.24,4,4,3,443,Loyal Customers
14906.0,80,1,68.44,2,1,1,211,At Risk
14907.0,2,10,2664.69,4,4,4,444,Champions
14908.0,98,1,104.10000000000001,2,1,1,211,At Risk
14909.0,72,3,1404.68,2,3,3,233,At Risk
14911.0,0,205,152121.22,4,4,4,444,Champions
14912.0,36,4,1021.4,3,3,3,333,Loyal Customers
14913.0,23,4,2845.7000000000003,3,3,4,334,Loyal Customers
14915.0,10,9,1503.77,4,4,3,443,Loyal Customers
14916.0,66,4,1773.97,2,3,4,234,At Risk
14917.0,231,2,1123.75,1,2,3,123,At Risk
14918.0,39,7,4345.66,3,4,4,344,Loyal Customers
14919.0,174,1,359.35,1,1,2,112,At Risk
14920.0,200,1,629.4,1,1,2,112,At Risk
14922.0,28,2,843.74,3,2,3,323,Potential Loyalists
14924.0,245,2,620.96,1,2,2,122,At Risk
14926.0,16,2,359.4,4,2,2,422,Potential Loyalists
14927.0,31,1,308.2,3,1,2,312,Potential Loyalists
14928.0,262,1,223.91000000000003,1,1,1,111,At Risk
14929.0,56,1,612.8100000000001,2,1,2,212,At Risk
14930.0,105,3,2873.77,2,3,4,234,At Risk
14932.0,0,2,666.13,4,2,2,422,Potential Loyalists
14933.0,78,4,1770.0,2,3,4,234,At Risk
14934.0,13,3,1612.56,4,3,3,433,Loyal Customers
14935.0,254,1,1065.1200000000001,1,1,3,113,At Risk
14936.0,25,4,4273.79,3,3,4,334,Loyal Customers
14938.0,197,2,2322.43,1,2,4,124,At Risk
14940.0,52,2,531.49,3,2,2,322,Potential Loyalists
14941.0,213,1,182.1,1,1,1,111,At Risk
14942.0,36,4,746.56,3,3,3,333,Loyal Customers
14943.0,298,1,107.62,1,1,1,111,At Risk
14944.0,24,7,3884.42,3,4,4,344,Loyal Customers
14945.0,48,1,179.4,3,1,1,311,Potential Loyalists
14947.0,23,4,758.97,3,3,3,333,Loyal Customers
14949.0,104,4,515.0,2,3,2,232,At Risk
14952.0,31,21,9529.86,3,4,4,344,Loyal Customers
14953.0,53,3,685.65,2,3,2,232,At Risk
14954.0,338,1,167.27,1,1,1,111,At Risk
14955.0,367,1,163.77,1,1,1,111,At Risk
14956.0,56,1,1325.0,2,1,3,213,At Risk
14957.0,279,1,203.2,1,1,1,111,At Risk
14958.0,230,3,458.26,1,3,2,132,At Risk
14961.0,14,13,9365.47,4,4,4,444,Champions
14962.0,174,3,240.21000000000004,1,3,1,131,At Risk
14963.0,14,7,1651.23,4,4,3,443,Loyal Customers
14966.0,22,5,881.24,3,4,3,343,Loyal Customers
14967.0,76,5,1518.81,2,4,3,243,At Risk
14968.0,93,1,353.65,2,1,2,212,At Risk
14969.0,338,1,906.23,1,1,3,113,At Risk
14970.0,44,8,3327.29,3,4,4,344,Loyal Customers
14972.0,16,1,30.300000000000004,4,1,1,411,Potential Loyalists
14975.0,56,1,192.45,2,1,1,211,At Risk
14977.0,360,1,31.93,1,1,1,111,At Risk
14978.0,65,5,1190.82,2,4,3,243,At Risk
14979.0,370,1,429.66,1,1,2,112,At Risk
14980.0,372,1,150.68,1,1,1,111,At Risk
14981.0,58,1,270.8,2,1,1,211,At Risk
14982.0,207,1,237.78,1,1,1,111,At Risk
14983.0,324,1,183.20000000000002,1,1,1,111,At Risk
14984.0,23,4,1058.1399999999999,3,3,3,333,Loyal Customers
14986.0,11,2,563.1,4,2,2,422,Potential Loyalists
14987.0,0,7,1387.4499999999998,4,4,3,443,Loyal Customers
14988.0,15,6,1704.1100000000001,4,4,3,443,Loyal Customers
14989.0,296,1,342.4,1,1,2,112,At Risk
14990.0,247,2,304.17,1,2,1,121,At Risk
14991.0,65,1,314.67,2,1,2,212,At Risk
14992.0,77,1,210.5,2,1,1,211,At Risk
14993.0,198,1,36.13,1,1,1,111,At Risk
14994.0,17,5,946.72,4,4,3,443,Loyal Customers
14996.0,116,2,442.28999999999996,2,2,2,222,At Risk
14997.0,290,1,230.4,1,1,1,111,At Risk
14998.0,63,2,338.31,2,2,2,222,At Risk
14999.0,227,1,129.48000000000002,1,1,1,111,At Risk
15001.0,29,2,199.10999999999999,3,2,1,321,Potential Loyalists
15002.0,2,6,3127.9700000000003,4,4,4,444,Champions
15003.0,108,6,1027.03,2,4,3,243,At Risk
15005.0,1,29,7681.71,4,4,4,444,Champions
15006.0,88,1,277.4,2,1,1,211,At Risk
15008.0,115,2,360.0,2,2,2,222,At Risk
15011.0,30,2,416.6,3,2,2,322,Potential Loyalists
15012.0,8,2,429.78,4,2,2,422,Potential Loyalists
15013.0,122,10,1610.82,2,4,3,243,At Risk
15015.0,136,13,2354.97,1,4,4,144,At Risk
15016.0,28,4,450.85,3,3,2,332,Loyal Customers
15018.0,2,1,111.25,4,1,1,411,Potential Loyalists
15020.0,14,1,198.47,4,1,1,411,Potential Loyalists
15021.0,1,4,826.91,4,3,3,433,Loyal Customers
15022.0,312,1,281.05,1,1,1,111,At Risk
15023.0,4,10,5287.64,4,4,4,444,Champions
15024.0,2,8,2414.18,4,4,4,444,Champions
15025.0,203,1,617.83,1,1,2,112,At Risk
15026.0,10,2,579.89,4,2,2,422,Potential Loyalists
15027.0,30,6,2129.45,3,4,4,344,Loyal Customers
15028.0,3,3,521.78,4,3,2,432,Loyal Customers
15029.0,254,1,365.1,1,1,2,112,At Risk
15030.0,15,6,1461.63,4,4,3,443,Loyal Customers
15031.0,29,10,2449.75,3,4,4,344,Loyal Customers
15032.0,1,7,8821.55,4,4,4,444,Champions
15034.0,21,6,3957.04,3,4,4,344,Loyal Customers
15037.0,11,2,397.76,4,2,2,422,Potential Loyalists
15038.0,4,4,579.67,4,3,2,432,Loyal Customers
15039.0,3,47,19960.3,4,4,4,444,Champions
15040.0,176,1,7.49,1,1,1,111,At Risk
15041.0,79,1,109.47,2,1,1,211,At Risk
15042.0,230,1,179.52,1,1,1,111,At Risk
15043.0,98,5,2333.3199999999997,2,4,4,244,At Risk
15044.0,14,18,8389.42,4,4,4,444,Champions
15046.0,60,10,2533.37,2,4,4,244,At Risk
15048.0,3,1,98.7,4,1,1,411,Potential Loyalists
15050.0,56,2,2349.5,2,2,4,224,At Risk
15051.0,14,6,2543.55,4,4,4,444,Champions
15055.0,109,3,549.12,2,3,2,232,At Risk
15056.0,155,1,113.65,1,1,1,111,At Risk
15057.0,78,3,1766.46,2,3,4,234,At Risk
15058.0,11,5,1285.04,4,4,3,443,Loyal Customers
15059.0,11,10,2153.48,4,4,4,444,Champions
15061.0,2,86,83284.38,4,4,4,444,Champions
15062.0,58,4,1597.76,2,3,3,233,At Risk
15064.0,45,4,1254.41,3,3,3,333,Loyal Customers
15065.0,45,1,168.73,3,1,1,311,Potential Loyalists
15067.0,48,2,2118.12,3,2,4,324,Potential Loyalists
15068.0,53,2,621.54,2,2,2,222,At Risk
15070.0,7,3,737.0500000000001,4,3,3,433,Loyal Customers
15071.0,21,2,473.49,3,2,2,322,Potential Loyalists
15072.0,114,1,187.52,2,1,1,211,At Risk
15073.0,35,5,1744.61,3,4,4,344,Loyal Customers
15074.0,64,2,817.46,2,2,3,223,At Risk
15076.0,127,2,566.89,2,2,2,222,At Risk
15077.0,129,2,2428.08,2,2,4,224,At Risk
15078.0,3,23,8018.77,4,4,4,444,Champions
15079.0,0,8,2871.7400000000002,4,4,4,444,Champions
15080.0,62,2,546.25,2,2,2,222,At Risk
15081.0,2,8,1460.92,4,4,3,443,Loyal Customers
15082.0,303,1,93.35000000000001,1,1,1,111,At Risk
15084.0,14,2,965.1999999999999,4,2,3,423,Potential Loyalists
15085.0,364,1,347.54,1,1,2,112,At Risk
15086.0,199,2,218.53,1,2,1,121,At Risk
15091.0,309,2,565.9,1,2,2,122,At Risk
15092.0,97,1,318.65,2,1,2,212,At Risk
15093.0,7,18,9729.09,4,4,4,444,Champions
15094.0,98,2,83.0,2,2,1,221,At Risk
15095.0,55,6,1771.04,2,4,4,244,At Risk
15097.0,218,2,660.27,1,2,2,122,At Risk
15100.0,1,6,2018.6999999999998,4,4,4,444,Champions
15101.0,150,4,1160.41,1,3,3,133,At Risk
15102.0,165,2,554.67,1,2,2,122,At Risk
15105.0,65,2,795.98,2,2,3,223,At Risk
15107.0,7,4,620.85,4,3,2,432,Loyal Customers
15109.0,214,2,498.15000000000003,1,2,2,122,At Risk
15110.0,38,2,509.75,3,2,2,322,Potential Loyalists
15111.0,7,3,1163.39,4,3,3,433,Loyal Customers
15112.0,246,1,209.4,1,1,1,111,At Risk
15114.0,18,2,639.56,3,2,2,322,Potential Loyalists
15115.0,367,1,191.74,1,1,1,111,At Risk
15117.0,83,3,934.19,2,3,3,233,At Risk
15122.0,57,8,2853.4900000000002,2,4,4,244,At Risk
15123.0,56,3,2456.86,2,3,4,234,At Risk
15124.0,111,2,266.63,2,2,1,221,At Risk
15125.0,114,9,5496.39,2,4,4,244,At Risk
15126.0,171,2,449.49,1,2,2,122,At Risk
15127.0,154,1,304.97,1,1,1,111,At Risk
15128.0,65,1,312.68,2,1,2,212,At Risk
15129.0,20,12,3412.78,3,4,4,344,Loyal Customers
15131.0,29,1,80.28,3,1,1,311,Potential Loyalists
15133.0,17,2,824.48,4,2,3,423,Potential Loyalists
15134.0,16,2,208.3,4,2,1,421,Potential Loyalists
15135.0,191,1,166.63,1,1,1,111,At Risk
15137.0,155,2,823.4,1,2,3,123,At Risk
15138.0,28,1,502.52,3,1,2,312,Potential Loyalists
15140.0,77,1,889.44,2,1,3,213,At Risk
15141.0,92,7,1388.47,2,4,3,243,At Risk
15142.0,45,5,2121.18,3,4,4,344,Loyal Customers
15143.0,67,1,304.18,2,1,1,211,At Risk
15144.0,14,12,5579.87,4,4,4,444,Champions
15149.0,211,4,1033.81,1,3,3,133,At Risk
15150.0,91,3,3686.61,2,3,4,234,At Risk
15151.0,58,2,2085.61,2,2,4,224,At Risk
15152.0,336,1,518.14,1,1,2,112,At Risk
15154.0,113,2,1089.44,2,2,3,223,At Risk
15155.0,18,1,383.96999999999997,3,1,2,312,Potential Loyalists
15157.0,204,2,718.04,1,2,3,123,At Risk
15158.0,36,1,204.62,3,1,1,311,Potential Loyalists
15159.0,30,4,3475.7200000000003,3,3,4,334,Loyal Customers
15160.0,9,3,431.11,4,3,2,432,Loyal Customers
15161.0,23,1,119.92,3,1,1,311,Potential Loyalists
15162.0,366,1,312.9,1,1,2,112,At Risk
15164.0,24,6,1203.53,3,4,3,343,Loyal Customers
15165.0,8,1,487.75,4,1,2,412,Potential Loyalists
15166.0,102,1,167.16,2,1,1,211,At Risk
15167.0,42,4,1468.82,3,3,3,333,Loyal Customers
15169.0,17,2,569.22,4,2,2,422,Potential Loyalists
15170.0,41,1,81.15,3,1,1,311,Potential Loyalists
15173.0,15,7,1494.6,4,4,3,443,Loyal Customers
15174.0,45,1,345.71,3,1,2,312,Potential Loyalists
15176.0,302,1,988.0400000000001,1,1,3,113,At Risk
15177.0,60,1,948.9300000000001,2,1,3,213,At Risk
15179.0,27,8,5284.97,3,4,4,344,Loyal Customers
15180.0,2,3,816.9300000000001,4,3,3,433,Loyal Customers
15181.0,55,2,510.72,2,2,2,222,At Risk
15182.0,20,9,2376.102,3,4,4,344,Loyal Customers
15183.0,182,3,639.93,1,3,2,132,At Risk
15184.0,22,2,283.19,3,2,1,321,Potential Loyalists
15186.0,109,3,991.7900000000001,2,3,3,233,At Risk
15188.0,360,1,310.43,1,1,2,112,At Risk
15189.0,16,5,1298.99,4,4,3,443,Loyal Customers
15190.0,69,1,834.4399999999999,2,1,3,213,At Risk
15191.0,98,3,588.05,2,3,2,232,At Risk
15192.0,0,3,937.07,4,3,3,433,Loyal Customers
15194.0,3,14,4811.16,4,4,4,444,Champions
15196.0,67,2,313.7,2,2,2,222,At Risk
15197.0,29,3,797.9,3,3,3,333,Loyal Customers
15198.0,43,3,377.71,3,3,2,332,Loyal Customers
15199.0,9,6,1853.7,4,4,4,444,Champions
15200.0,129,1,549.0500000000001,2,1,2,212,At Risk
15201.0,74,2,606.4100000000001,2,2,2,222,At Risk
15202.0,55,3,6001.49,2,3,4,234,At Risk
15203.0,25,9,2572.38,3,4,4,344,Loyal Customers
15207.0,51,3,683.92,3,3,2,332,Loyal Customers
15208.0,58,1,100.4,2,1,1,211,At Risk
15209.0,365,1,178.98000000000002,1,1,1,111,At Risk
15210.0,13,2,845.01,4,2,3,423,Potential Loyalists
15211.0,0,1,383.07,4,1,2,412,Potential Loyalists
15212.0,11,1,106.47999999999999,4,1,1,411,Potential Loyalists
15215.0,28,4,1687.49,3,3,3,333,Loyal Customers
